143286,483
79894,293
127541,437
11313,58
281915,868
273728,846
100069,355
294246,901
97435,347
288634,886
119080,412
34360,144
302500,923
191714,621
100399,356
116052,403
200296,645
14032,69
203885,655
38694,159
662,7
155060,517
22923,103
8231,45
222301,706
201372,648
218313,695
240161,755
169752,559
242358,761
99740,354
156452,521
245292,769
255591,797
71299,266
29539,127
139501,472
312286,949
255960,798
197789,638
175742,576
73832,274
318703,966
162736,539
77335,285
239429,753
330822,998
67520,254
289008,887
525,6
153322,512
317192,962
322107,975
66892,252
306636,934
55128,214
327408,989
330442,997
299871,916
13281,66
130604,446
16835,80
107026,376
275586,851
272985,844
70351,263
131627,449
163086,540
199580,643
312663,950
140188,474
93500,335
179631,587
47562,189
284899,876
51780,203
184595,601
208562,668
322485,976
43985,177
45769,183
238697,751
264827,822
285646,878
118743,411
141564,478
28420,123
163436,541
110358,386
281542,867
166941,551
138814,470
65953,249
286392,880
17874,84
197431,637
98422,350
48762,193
45173,181
56046,217
313040,951
175036,574
29819,128
161337,535
307389,936
236869,746
40155,164
28978,125
176095,577
19448,90
282661,870
65015,246
137099,465
192427,623
177155,580
220850,702
37532,155
232122,733
25925,114
117060,406
149159,500
142941,482
278935,860
143631,484
56658,219
13781,68
254854,795
268531,832
112029,391
9634,51
88285,319
7772,43
24554,109
176802,579
103375,365
115380,401
285272,877
254117,793
223390,709
192070,622
124826,429
49063,194
71931,268
230664,729
130945,447
199938,644
16063,77
286766,881
316437,960
250436,783
293872,900
109024,382
66579,251
139845,473
17353,82
57579,222
106693,375
215057,686
51175,201
217951,694
34647,145
234312,739
60663,232
308141,938
78933,290
194927,630
237965,749
98751,351
21576,98
296495,907
67834,255
83109,303
263717,819
135044,459
186016,605
50872,200
141908,479
57272,221
119417,413
17613,83
58810,226
55433,215
150545,504
122118,421
85369,310
198505,640
103044,364
302876,924
183175,597
305507,931
299120,914
123810,426
131286,448
273356,845
81178,297
269644,835
2138,16
287513,883
264087,820
75103,278
188150,611
199221,642
212168,678
35221,147
70983,265
52691,206
279679,862
122794,423
144320,486
116724,405
3470,23
320215,970
105364,371
63145,240
296870,908
181757,593
134018,456
138128,468
323242,978
147083,494
165889,548
171159,563
171863,565
44282,178
56965,220
235772,743
187795,610
47262,188
132310,451
310778,945
21845,99
85692,311
167643,553
159241,529
5118,31
91866,330
289382,888
115045,400
249332,780
113703,396
173273,569
5547,33
146392,492
224479,712
326271,986
244558,767
216504,690
247495,775
290503,891
120429,416
177862,582
269273,834
136071,462
112698,393
206402,662
28699,124
280797,865
204245,656
252644,789
216866,691
6643,38
265567,824
58502,225
271499,840
26753,117
324756,982
130263,445
76377,282
193855,627
40448,165
111026,388
5332,32
198147,639
271870,841
270015,836
174330,572
70036,262
32078,136
284153,874
74468,276
205323,659
139158,471
91214,328
395,5
96778,345
272242,842
176449,578
300622,918
182821,596
165538,547
85045,309
201731,649
10348,54
146046,491
10829,56
180339,589
303627,926
211807,677
144665,487
128901,441
156801,522
224842,713
211446,676
7091,40
314172,954
70667,264
322863,977
122456,422
188506,612
257066,801
260759,811
157149,523
313795,953
46963,187
331581,1000
34073,143
315304,957
110024,385
328925,993
114038,397
154712,516
188862,613
298745,913
95137,340
94154,337
249700,781
123133,424
149505,501
94482,338
126183,433
116388,404
40741,166
95793,342
220487,701
274099,847
35797,149
235042,741
31511,134
2506,18
155408,518
233582,737
90236,325
330063,996
158195,526
58195,224
162386,538
59427,228
223753,710
233217,736
93173,334
253012,790
31228,133
329304,994
60045,230
297995,911
219038,697
143975,485
50268,198
32931,139
7544,42
181402,592
164487,544
231029,730
258912,806
148813,499
146737,493
137785,467
321728,974
9162,49
62834,239
30382,130
20508,94
86663,314
154017,514
52084,204
111695,390
3273,22
314927,956
43097,174
35509,148
32362,137
192784,624
202090,650
226660,718
196000,633
180694,590
217227,692
229207,725
12537,63
25650,113
151239,506
287887,884
223027,708
217589,693
4906,30
60354,231
44876,180
228843,724
202449,651
102713,363
72564,270
86016,312
292749,897
313417,952
3077,21
150892,505
316814,961
64391,244
41917,170
201014,647
241992,760
214334,684
276702,854
101720,360
89911,324
211085,675
183885,599
123471,425
186372,606
236138,744
167995,554
304755,929
170455,561
24008,107
33502,141
62524,238
274471,848
91540,329
256698,800
83754,305
187439,609
44579,179
189931,616
5764,34
287139,882
227387,720
222664,707
270757,838
113368,395
36085,150
72247,269
81500,298
9871,52
125165,430
194570,629
190287,617
172920,568
292000,895
49665,196
182111,594
241259,758
278562,859
120092,415
303251,925
243458,764
234677,740
59119,227
258174,804
233947,738
242725,762
299496,915
283034,871
290129,890
185306,603
48462,192
275,4
208922,669
65328,247
86987,315
293123,898
319837,969
22113,100
121442,419
158544,527
132651,452
10109,53
325514,984
327787,990
129923,444
61283,234
246760,773
288260,885
46067,184
186727,607
319459,968
76059,281
79253,291
178923,585
53907,210
3871,25
51477,202
121104,418
129582,443
284526,875
